trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
835,BTCUSDT,2025-07-21 12:05:00+00:00,2025-07-21 16:15:00+00:00,SHORT,TP,117887.4,117769.5126,0.424134,50.0,35.0,15.0,WIN,-38075.0
836,BTCUSDT,2025-07-22 02:05:00+00:00,2025-07-22 06:55:00+00:00,LONG,TP,117616.4,117734.0164,0.425111,50.0,35.0,15.0,WIN,-38060.0
837,BTCUSDT,2025-07-23 02:15:00+00:00,2025-07-23 02:40:00+00:00,SHORT,TP,119151.7,119032.5483,0.419633,50.0,35.0,15.0,WIN,-38045.0
838,BTCUSDT,2025-07-23 20:15:00+00:00,2025-07-23 22:25:00+00:00,LONG,TP,118424.3,118542.7243,0.422211,50.0,35.0,15.0,WIN,-38030.0
839,BTCUSDT,2025-07-24 05:15:00+00:00,2025-07-24 05:55:00+00:00,SHORT,TP,117571.6,117454.0284,0.425273,50.0,35.0,15.0,WIN,-38015.0
840,BTCUSDT,2025-07-24 22:05:00+00:00,2025-07-24 22:05:00+00:00,SHORT,TP,118562.5,118443.9375,0.421719,50.0,35.0,15.0,WIN,-38000.0
841,BTCUSDT,2025-07-25 10:40:00+00:00,2025-07-25 10:40:00+00:00,LONG,TP,116271.0,116387.271,0.43003,50.0,35.0,15.0,WIN,-37985.0
842,BTCUSDT,2025-07-25 14:45:00+00:00,2025-07-25 14:55:00+00:00,SHORT,TP,115069.9,114954.8301,0.434518,50.0,35.0,15.0,WIN,-37970.0
843,BTCUSDT,2025-07-25 19:30:00+00:00,2025-07-25 19:30:00+00:00,LONG,TP,116582.8,116699.3828,0.42888,50.0,35.0,15.0,WIN,-37955.0
844,BTCUSDT,2025-07-26 21:00:00+00:00,2025-07-27 00:05:00+00:00,SHORT,TP,117919.2,117801.2808,0.424019,50.0,35.0,15.0,WIN,-37940.0
845,BTCUSDT,2025-07-27 03:45:00+00:00,2025-07-27 06:40:00+00:00,LONG,TP,118215.7,118333.9157,0.422956,50.0,35.0,15.0,WIN,-37925.0
846,BTCUSDT,2025-07-27 09:30:00+00:00,2025-07-28 17:15:00+00:00,SHORT,TP,117864.1,117746.2359,0.424217,50.0,35.0,15.0,WIN,-37910.0
847,BTCUSDT,2025-07-29 00:20:00+00:00,2025-07-29 00:20:00+00:00,LONG,TP,118252.1,118370.3521,0.422825,50.0,35.0,15.0,WIN,-37895.0
848,BTCUSDT,2025-07-29 02:20:00+00:00,2025-07-29 15:40:00+00:00,SHORT,TP,117460.8,117343.3392,0.425674,50.0,35.0,15.0,WIN,-37880.0
849,BTCUSDT,2025-07-30 01:55:00+00:00,2025-07-30 02:10:00+00:00,LONG,TP,117900.1,118018.0001,0.424088,50.0,35.0,15.0,WIN,-37865.0
850,BTCUSDT,2025-07-30 11:20:00+00:00,2025-07-30 11:45:00+00:00,SHORT,TP,117815.5,117697.6845,0.424392,50.0,35.0,15.0,WIN,-37850.0
851,BTCUSDT,2025-07-30 15:00:00+00:00,2025-07-31 07:15:00+00:00,LONG,TP,118678.4,118797.0784,0.421307,50.0,35.0,15.0,WIN,-37835.0
852,BTCUSDT,2025-07-31 13:45:00+00:00,2025-07-31 14:15:00+00:00,SHORT,TP,118282.9,118164.6171,0.422715,50.0,35.0,15.0,WIN,-37820.0
853,BTCUSDT,2025-08-01 12:55:00+00:00,2025-08-01 13:10:00+00:00,LONG,TP,115828.7,115944.5287,0.431672,50.0,35.0,15.0,WIN,-37805.0
854,BTCUSDT,2025-08-01 13:55:00+00:00,2025-08-01 14:00:00+00:00,SHORT,TP,114278.4,114164.1216,0.437528,50.0,35.0,15.0,WIN,-37790.0
855,BTCUSDT,2025-08-01 14:30:00+00:00,2025-08-07 10:25:00+00:00,LONG,TP,115700.9,115816.6009,0.432149,50.0,35.0,15.0,WIN,-37775.0
856,BTCUSDT,2025-08-07 19:30:00+00:00,2025-08-07 19:35:00+00:00,LONG,TP,116647.0,116763.647,0.428644,50.0,35.0,15.0,WIN,-37760.0
857,BTCUSDT,2025-08-08 03:00:00+00:00,2025-08-08 05:30:00+00:00,SHORT,TP,116655.7,116539.0443,0.428612,50.0,35.0,15.0,WIN,-37745.0
858,BTCUSDT,2025-08-08 14:10:00+00:00,2025-08-09 08:40:00+00:00,LONG,TP,116875.4,116992.2754,0.427806,50.0,35.0,15.0,WIN,-37730.0
859,BTCUSDT,2025-08-09 15:55:00+00:00,2025-08-09 16:20:00+00:00,SHORT,TP,116784.0,116667.216,0.428141,50.0,35.0,15.0,WIN,-37715.0
860,BTCUSDT,2025-08-10 02:40:00+00:00,2025-08-10 02:45:00+00:00,LONG,TP,116979.5,117096.4795,0.427425,50.0,35.0,15.0,WIN,-37700.0
861,BTCUSDT,2025-08-10 12:25:00+00:00,2025-08-10 14:20:00+00:00,LONG,TP,118610.6,118729.2106,0.421547,50.0,35.0,15.0,WIN,-37685.0
862,BTCUSDT,2025-08-10 20:30:00+00:00,2025-08-10 21:00:00+00:00,SHORT,TP,118250.6,118132.3494,0.422831,50.0,35.0,15.0,WIN,-37670.0
863,BTCUSDT,2025-08-10 22:45:00+00:00,2025-08-10 22:55:00+00:00,LONG,TP,118923.0,119041.923,0.42044,50.0,35.0,15.0,WIN,-37655.0
864,BTCUSDT,2025-08-11 10:05:00+00:00,2025-08-11 10:45:00+00:00,SHORT,TP,121200.9,121079.6991,0.412538,50.0,35.0,15.0,WIN,-37640.0
865,BTCUSDT,2025-08-12 04:55:00+00:00,2025-08-12 12:50:00+00:00,LONG,TP,119087.4,119206.4874,0.41986,50.0,35.0,15.0,WIN,-37625.0
866,BTCUSDT,2025-08-12 12:55:00+00:00,2025-08-12 12:55:00+00:00,LONG,TP,119076.0,119195.076,0.4199,50.0,35.0,15.0,WIN,-37610.0
867,BTCUSDT,2025-08-13 01:35:00+00:00,2025-08-13 01:35:00+00:00,SHORT,TP,119473.3,119353.8267,0.418504,50.0,35.0,15.0,WIN,-37595.0
868,BTCUSDT,2025-08-13 08:25:00+00:00,2025-08-13 08:30:00+00:00,LONG,TP,119692.0,119811.692,0.417739,50.0,35.0,15.0,WIN,-37580.0
869,BTCUSDT,2025-08-14 05:50:00+00:00,2025-08-14 05:50:00+00:00,SHORT,TP,122430.3,122307.8697,0.408396,50.0,35.0,15.0,WIN,-37565.0
870,BTCUSDT,2025-08-14 23:20:00+00:00,2025-08-15 01:40:00+00:00,LONG,TP,118449.5,118567.9495,0.422121,50.0,35.0,15.0,WIN,-37550.0
871,BTCUSDT,2025-08-15 13:15:00+00:00,2025-08-15 13:30:00+00:00,SHORT,TP,118429.8,118311.3702,0.422191,50.0,35.0,15.0,WIN,-37535.0
872,BTCUSDT,2025-08-15 22:45:00+00:00,2025-08-15 22:50:00+00:00,LONG,TP,117408.5,117525.9085,0.425864,50.0,35.0,15.0,WIN,-37520.0
873,BTCUSDT,2025-08-16 13:15:00+00:00,2025-08-16 15:00:00+00:00,LONG,TP,117660.0,117777.66,0.424953,50.0,35.0,15.0,WIN,-37505.0
874,BTCUSDT,2025-08-16 21:50:00+00:00,2025-08-16 22:00:00+00:00,SHORT,TP,117488.2,117370.7118,0.425575,50.0,35.0,15.0,WIN,-37490.0
875,BTCUSDT,2025-08-17 04:10:00+00:00,2025-08-17 04:50:00+00:00,LONG,TP,117679.9,117797.5799,0.424881,50.0,35.0,15.0,WIN,-37475.0
876,BTCUSDT,2025-08-17 16:20:00+00:00,2025-08-17 16:50:00+00:00,SHORT,TP,117964.7,117846.7353,0.423856,50.0,35.0,15.0,WIN,-37460.0
877,BTCUSDT,2025-08-18 13:30:00+00:00,2025-08-18 15:35:00+00:00,LONG,TP,115607.9,115723.5079,0.432496,50.0,35.0,15.0,WIN,-37445.0
878,BTCUSDT,2025-08-19 00:35:00+00:00,2025-08-19 01:45:00+00:00,SHORT,TP,115987.6,115871.6124,0.431081,50.0,35.0,15.0,WIN,-37430.0
879,BTCUSDT,2025-08-19 10:50:00+00:00,2025-08-19 11:00:00+00:00,LONG,TP,115347.7,115463.0477,0.433472,50.0,35.0,15.0,WIN,-37415.0
880,BTCUSDT,2025-08-19 14:30:00+00:00,2025-08-19 14:30:00+00:00,SHORT,TP,114083.3,113969.2167,0.438276,50.0,35.0,15.0,WIN,-37400.0
881,BTCUSDT,2025-08-20 11:40:00+00:00,2025-08-20 11:40:00+00:00,SHORT,TP,113227.6,113114.3724,0.441588,50.0,35.0,15.0,WIN,-37385.0
882,BTCUSDT,2025-08-20 13:20:00+00:00,2025-08-20 13:30:00+00:00,SHORT,TP,113291.9,113178.6081,0.441338,50.0,35.0,15.0,WIN,-37370.0
883,BTCUSDT,2025-08-20 15:15:00+00:00,2025-08-20 15:15:00+00:00,LONG,TP,113841.1,113954.9411,0.439209,50.0,35.0,15.0,WIN,-37355.0
884,BTCUSDT,2025-08-20 16:35:00+00:00,2025-08-20 17:40:00+00:00,LONG,TP,114011.7,114125.7117,0.438551,50.0,35.0,15.0,WIN,-37340.0
885,BTCUSDT,2025-08-21 04:05:00+00:00,2025-08-21 04:05:00+00:00,SHORT,TP,113950.2,113836.2498,0.438788,50.0,35.0,15.0,WIN,-37325.0
886,BTCUSDT,2025-08-22 00:20:00+00:00,2025-08-22 01:40:00+00:00,LONG,TP,112697.8,112810.4978,0.443664,50.0,35.0,15.0,WIN,-37310.0
887,BTCUSDT,2025-08-22 14:10:00+00:00,2025-08-22 14:10:00+00:00,LONG,TP,114756.7,114871.4567,0.435704,50.0,35.0,15.0,WIN,-37295.0
888,BTCUSDT,2025-08-23 01:40:00+00:00,2025-08-23 01:40:00+00:00,SHORT,TP,116393.9,116277.5061,0.429576,50.0,35.0,15.0,WIN,-37280.0
889,BTCUSDT,2025-08-23 22:15:00+00:00,2025-08-23 23:50:00+00:00,LONG,TP,115207.8,115323.0078,0.433998,50.0,35.0,15.0,WIN,-37265.0
890,BTCUSDT,2025-08-24 08:05:00+00:00,2025-08-24 09:10:00+00:00,SHORT,TP,114784.4,114669.6156,0.435599,50.0,35.0,15.0,WIN,-37250.0
891,BTCUSDT,2025-08-24 18:35:00+00:00,2025-09-11 22:20:00+00:00,LONG,TP,114822.6,114937.4226,0.435454,50.0,35.0,15.0,WIN,-37235.0
892,BTCUSDT,2025-09-12 16:25:00+00:00,2025-09-12 16:30:00+00:00,LONG,TP,115278.9,115394.1789,0.433731,50.0,35.0,15.0,WIN,-37220.0
893,BTCUSDT,2025-09-13 01:45:00+00:00,2025-09-13 01:50:00+00:00,SHORT,TP,115800.1,115684.2999,0.431779,50.0,35.0,15.0,WIN,-37205.0
894,BTCUSDT,2025-09-13 09:05:00+00:00,2025-09-13 10:10:00+00:00,LONG,TP,115928.0,116043.928,0.431302,50.0,35.0,15.0,WIN,-37190.0
895,BTCUSDT,2025-09-13 15:50:00+00:00,2025-09-13 16:20:00+00:00,SHORT,TP,115635.2,115519.5648,0.432394,50.0,35.0,15.0,WIN,-37175.0
896,BTCUSDT,2025-09-13 21:20:00+00:00,2025-09-14 02:10:00+00:00,LONG,TP,115888.5,116004.3885,0.431449,50.0,35.0,15.0,WIN,-37160.0
897,BTCUSDT,2025-09-14 03:25:00+00:00,2025-09-14 03:55:00+00:00,SHORT,TP,115710.0,115594.29,0.432115,50.0,35.0,15.0,WIN,-37145.0
898,BTCUSDT,2025-09-14 09:50:00+00:00,2025-09-15 05:20:00+00:00,LONG,TP,116084.4,116200.4844,0.430721,50.0,35.0,15.0,WIN,-37130.0
899,BTCUSDT,2025-09-15 09:00:00+00:00,2025-09-15 13:00:00+00:00,SHORT,TP,114697.0,114582.303,0.435931,50.0,35.0,15.0,WIN,-37115.0
900,BTCUSDT,2025-09-15 18:05:00+00:00,2025-09-15 18:50:00+00:00,LONG,TP,115000.8,115115.8008,0.43478,50.0,35.0,15.0,WIN,-37100.0
901,BTCUSDT,2025-09-16 02:10:00+00:00,2025-09-16 04:15:00+00:00,SHORT,TP,115046.7,114931.6533,0.434606,50.0,35.0,15.0,WIN,-37085.0
902,BTCUSDT,2025-09-16 05:15:00+00:00,2025-09-16 05:55:00+00:00,LONG,TP,115774.4,115890.1744,0.431874,50.0,35.0,15.0,WIN,-37070.0
903,BTCUSDT,2025-09-16 12:10:00+00:00,2025-09-16 13:15:00+00:00,SHORT,TP,115331.4,115216.0686,0.433533,50.0,35.0,15.0,WIN,-37055.0
904,BTCUSDT,2025-09-16 16:15:00+00:00,2025-09-16 16:15:00+00:00,LONG,TP,115717.1,115832.8171,0.432088,50.0,35.0,15.0,WIN,-37040.0
905,BTCUSDT,2025-09-17 03:30:00+00:00,2025-09-17 03:50:00+00:00,SHORT,TP,116475.5,116359.0245,0.429275,50.0,35.0,15.0,WIN,-37025.0
906,BTCUSDT,2025-09-17 06:10:00+00:00,2025-09-17 06:25:00+00:00,LONG,TP,116973.7,117090.6737,0.427447,50.0,35.0,15.0,WIN,-37010.0
907,BTCUSDT,2025-09-17 21:50:00+00:00,2025-09-17 22:00:00+00:00,LONG,TP,116025.2,116141.2252,0.430941,50.0,35.0,15.0,WIN,-36995.0
908,BTCUSDT,2025-09-18 13:30:00+00:00,2025-09-18 13:35:00+00:00,LONG,TP,117378.8,117496.1788,0.425971,50.0,35.0,15.0,WIN,-36980.0
909,BTCUSDT,2025-09-20 01:10:00+00:00,2025-09-20 07:35:00+00:00,LONG,TP,115626.2,115741.8262,0.432428,50.0,35.0,15.0,WIN,-36965.0
910,BTCUSDT,2025-09-20 18:20:00+00:00,2025-09-21 00:25:00+00:00,SHORT,TP,115657.2,115541.5428,0.432312,50.0,35.0,15.0,WIN,-36950.0
911,BTCUSDT,2025-09-21 06:30:00+00:00,2025-10-01 08:45:00+00:00,LONG,TP,115733.1,115848.8331,0.432029,50.0,35.0,15.0,WIN,-36935.0
912,BTCUSDT,2025-10-02 07:25:00+00:00,2025-10-02 08:10:00+00:00,SHORT,TP,118453.8,118335.3462,0.422105,50.0,35.0,15.0,WIN,-36920.0
913,BTCUSDT,2025-10-02 12:25:00+00:00,2025-10-02 12:35:00+00:00,LONG,TP,119020.5,119139.5205,0.420096,50.0,35.0,15.0,WIN,-36905.0
914,BTCUSDT,2025-10-03 02:10:00+00:00,2025-10-03 05:40:00+00:00,SHORT,TP,119967.1,119847.1329,0.416781,50.0,35.0,15.0,WIN,-36890.0
915,BTCUSDT,2025-10-04 11:55:00+00:00,2025-10-04 15:00:00+00:00,SHORT,TP,121985.2,121863.2148,0.409886,50.0,35.0,15.0,WIN,-36875.0
916,BTCUSDT,2025-10-04 22:35:00+00:00,2025-10-05 02:25:00+00:00,LONG,TP,122306.5,122428.8065,0.408809,50.0,35.0,15.0,WIN,-36860.0
917,BTCUSDT,2025-10-05 09:55:00+00:00,2025-10-05 09:55:00+00:00,SHORT,TP,123127.5,123004.3725,0.406083,50.0,35.0,15.0,WIN,-36845.0
918,BTCUSDT,2025-10-05 22:55:00+00:00,2025-10-05 23:00:00+00:00,LONG,TP,123104.7,123227.8047,0.406158,50.0,35.0,15.0,WIN,-36830.0
919,BTCUSDT,2025-10-06 23:55:00+00:00,2025-10-07 00:00:00+00:00,SHORT,TP,124705.8,124581.0942,0.400944,50.0,35.0,15.0,WIN,-36815.0
920,BTCUSDT,2025-10-07 12:55:00+00:00,2025-10-07 12:55:00+00:00,LONG,TP,124868.8,124993.6688,0.40042,50.0,35.0,15.0,WIN,-36800.0
921,BTCUSDT,2025-10-07 14:05:00+00:00,2025-10-07 14:05:00+00:00,SHORT,TP,123348.4,123225.0516,0.405356,50.0,35.0,15.0,WIN,-36785.0
922,BTCUSDT,2025-10-08 03:25:00+00:00,2025-10-08 03:25:00+00:00,SHORT,TP,121509.2,121387.6908,0.411491,50.0,35.0,15.0,WIN,-36770.0
923,BTCUSDT,2025-10-08 08:40:00+00:00,2025-10-08 08:40:00+00:00,LONG,TP,122452.7,122575.1527,0.408321,50.0,35.0,15.0,WIN,-36755.0
924,BTCUSDT,2025-10-08 15:55:00+00:00,2025-10-09 02:25:00+00:00,SHORT,TP,122064.9,121942.8351,0.409618,50.0,35.0,15.0,WIN,-36740.0
925,BTCUSDT,2025-10-09 11:00:00+00:00,2025-10-09 11:00:00+00:00,LONG,TP,122106.1,122228.2061,0.40948,50.0,35.0,15.0,WIN,-36725.0
926,BTCUSDT,2025-10-09 14:40:00+00:00,2025-10-09 14:40:00+00:00,SHORT,TP,121448.7,121327.2513,0.411696,50.0,35.0,15.0,WIN,-36710.0
927,BTCUSDT,2025-10-09 22:35:00+00:00,2025-10-09 22:35:00+00:00,LONG,TP,121514.4,121635.9144,0.411474,50.0,35.0,15.0,WIN,-36695.0
928,BTCUSDT,2025-10-10 04:45:00+00:00,2025-10-10 05:00:00+00:00,SHORT,TP,121097.6,120976.5024,0.41289,50.0,35.0,15.0,WIN,-36680.0
929,BTCUSDT,2025-10-10 09:30:00+00:00,2025-10-10 13:00:00+00:00,LONG,TP,121679.6,121801.2796,0.410915,50.0,35.0,15.0,WIN,-36665.0
930,BTCUSDT,2025-10-10 15:05:00+00:00,2025-10-10 15:15:00+00:00,SHORT,TP,119972.6,119852.6274,0.416762,50.0,35.0,15.0,WIN,-36650.0
931,BTCUSDT,2025-10-12 14:10:00+00:00,2025-10-12 14:35:00+00:00,SHORT,TP,111298.9,111187.6011,0.449241,50.0,35.0,15.0,WIN,-36635.0
932,BTCUSDT,2025-10-12 15:00:00+00:00,2025-10-12 15:00:00+00:00,LONG,TP,112260.1,112372.3601,0.445394,50.0,35.0,15.0,WIN,-36620.0
933,BTCUSDT,2025-10-13 05:20:00+00:00,2025-10-13 06:00:00+00:00,SHORT,TP,114558.6,114444.0414,0.436458,50.0,35.0,15.0,WIN,-36605.0
934,BTCUSDT,2025-10-13 18:25:00+00:00,2025-10-13 19:15:00+00:00,LONG,TP,115220.1,115335.3201,0.433952,50.0,35.0,15.0,WIN,-36590.0
935,BTCUSDT,2025-10-14 01:35:00+00:00,2025-10-14 01:45:00+00:00,SHORT,TP,114464.1,114349.6359,0.436818,50.0,35.0,15.0,WIN,-36575.0
936,BTCUSDT,2025-10-14 16:00:00+00:00,2025-10-14 16:20:00+00:00,LONG,TP,112822.9,112935.7229,0.443172,50.0,35.0,15.0,WIN,-36560.0
937,BTCUSDT,2025-10-15 03:30:00+00:00,2025-10-15 03:30:00+00:00,SHORT,TP,112213.2,112100.9868,0.44558,50.0,35.0,15.0,WIN,-36545.0
938,BTCUSDT,2025-10-15 08:30:00+00:00,2025-10-15 08:30:00+00:00,LONG,TP,113068.1,113181.1681,0.442211,50.0,35.0,15.0,WIN,-36530.0
939,BTCUSDT,2025-10-15 12:00:00+00:00,2025-10-15 12:00:00+00:00,SHORT,TP,111840.9,111729.0591,0.447064,50.0,35.0,15.0,WIN,-36515.0
940,BTCUSDT,2025-10-16 01:00:00+00:00,2025-10-16 09:30:00+00:00,SHORT,TP,110387.1,110276.7129,0.452951,50.0,35.0,15.0,WIN,-36500.0
941,BTCUSDT,2025-10-16 12:05:00+00:00,2025-10-21 14:55:00+00:00,LONG,TP,111789.5,111901.2895,0.447269,50.0,35.0,15.0,WIN,-36485.0
942,BTCUSDT,2025-10-21 22:15:00+00:00,2025-10-21 22:20:00+00:00,SHORT,TP,110372.7,110262.3273,0.453011,50.0,35.0,15.0,WIN,-36470.0
943,BTCUSDT,2025-10-23 03:25:00+00:00,2025-10-23 04:40:00+00:00,LONG,TP,108588.6,108697.1886,0.460453,50.0,35.0,15.0,WIN,-36455.0
944,BTCUSDT,2025-10-23 16:05:00+00:00,2025-10-23 16:50:00+00:00,LONG,TP,109962.1,110072.0621,0.454702,50.0,35.0,15.0,WIN,-36440.0
945,BTCUSDT,2025-10-24 03:05:00+00:00,2025-10-24 04:10:00+00:00,LONG,TP,110412.5,110522.9125,0.452847,50.0,35.0,15.0,WIN,-36425.0
946,BTCUSDT,2025-10-24 13:45:00+00:00,2025-10-24 13:45:00+00:00,SHORT,TP,110617.1,110506.4829,0.45201,50.0,35.0,15.0,WIN,-36410.0
947,BTCUSDT,2025-10-24 21:25:00+00:00,2025-10-24 21:45:00+00:00,LONG,TP,110894.4,111005.2944,0.450879,50.0,35.0,15.0,WIN,-36395.0
948,BTCUSDT,2025-10-25 15:35:00+00:00,2025-10-25 15:55:00+00:00,SHORT,TP,111372.7,111261.3273,0.448943,50.0,35.0,15.0,WIN,-36380.0
949,BTCUSDT,2025-10-26 09:10:00+00:00,2025-10-26 09:20:00+00:00,LONG,TP,111688.6,111800.2886,0.447673,50.0,35.0,15.0,WIN,-36365.0
950,BTCUSDT,2025-10-26 20:50:00+00:00,2025-10-26 20:55:00+00:00,SHORT,TP,113361.3,113247.9387,0.441068,50.0,35.0,15.0,WIN,-36350.0
951,BTCUSDT,2025-10-26 22:10:00+00:00,2025-10-26 23:00:00+00:00,LONG,TP,114692.7,114807.3927,0.435948,50.0,35.0,15.0,WIN,-36335.0
952,BTCUSDT,2025-10-27 09:05:00+00:00,2025-10-27 13:35:00+00:00,SHORT,TP,114890.2,114775.3098,0.435198,50.0,35.0,15.0,WIN,-36320.0
953,BTCUSDT,2025-10-28 19:40:00+00:00,2025-10-28 19:40:00+00:00,SHORT,TP,113969.2,113855.2308,0.438715,50.0,35.0,15.0,WIN,-36305.0
954,BTCUSDT,2025-10-29 07:00:00+00:00,2025-10-29 07:20:00+00:00,LONG,TP,113232.1,113345.3321,0.441571,50.0,35.0,15.0,WIN,-36290.0
955,BTCUSDT,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,SHORT,TP,112824.7,112711.8753,0.443165,50.0,35.0,15.0,WIN,-36275.0
956,BTCUSDT,2025-10-30 06:50:00+00:00,2025-10-30 06:50:00+00:00,LONG,TP,110786.1,110896.8861,0.45132,50.0,35.0,15.0,WIN,-36260.0
957,BTCUSDT,2025-10-30 12:45:00+00:00,2025-10-30 12:50:00+00:00,SHORT,TP,108438.1,108329.6619,0.461093,50.0,35.0,15.0,WIN,-36245.0
958,BTCUSDT,2025-10-31 00:05:00+00:00,2025-10-31 00:10:00+00:00,LONG,TP,108369.3,108477.6693,0.461385,50.0,35.0,15.0,WIN,-36230.0
959,BTCUSDT,2025-10-31 09:00:00+00:00,2025-10-31 09:00:00+00:00,LONG,TP,110013.0,110123.013,0.454492,50.0,35.0,15.0,WIN,-36215.0
960,BTCUSDT,2025-10-31 16:55:00+00:00,2025-10-31 16:55:00+00:00,SHORT,TP,109109.9,109000.7901,0.458254,50.0,35.0,15.0,WIN,-36200.0
961,BTCUSDT,2025-11-01 03:30:00+00:00,2025-11-01 03:35:00+00:00,LONG,TP,110003.0,110113.003,0.454533,50.0,35.0,15.0,WIN,-36185.0
962,BTCUSDT,2025-11-01 14:30:00+00:00,2025-11-02 16:15:00+00:00,SHORT,TP,109833.1,109723.2669,0.455236,50.0,35.0,15.0,WIN,-36170.0
963,BTCUSDT,2025-11-02 23:20:00+00:00,2025-11-02 23:35:00+00:00,LONG,TP,110242.5,110352.7425,0.453546,50.0,35.0,15.0,WIN,-36155.0
964,BTCUSDT,2025-11-03 01:05:00+00:00,2025-11-03 01:35:00+00:00,SHORT,TP,109464.2,109354.7358,0.45677,50.0,35.0,15.0,WIN,-36140.0
965,BTCUSDT,2025-11-03 12:25:00+00:00,2025-11-03 12:25:00+00:00,LONG,TP,108042.9,108150.9429,0.462779,50.0,35.0,15.0,WIN,-36125.0
966,BTCUSDT,2025-11-03 15:30:00+00:00,2025-11-03 15:30:00+00:00,SHORT,TP,105925.5,105819.5745,0.47203,50.0,35.0,15.0,WIN,-36110.0
967,BTCUSDT,2025-11-04 00:15:00+00:00,2025-11-04 00:15:00+00:00,SHORT,TP,106280.8,106174.5192,0.470452,50.0,35.0,15.0,WIN,-36095.0
968,BTCUSDT,2025-11-04 02:25:00+00:00,2025-11-04 04:05:00+00:00,LONG,TP,107138.7,107245.8387,0.466685,50.0,35.0,15.0,WIN,-36080.0
969,BTCUSDT,2025-11-04 15:20:00+00:00,2025-11-04 15:20:00+00:00,LONG,TP,104617.5,104722.1175,0.477932,50.0,35.0,15.0,WIN,-36065.0
970,BTCUSDT,2025-11-04 15:50:00+00:00,2025-11-04 15:50:00+00:00,SHORT,TP,103695.8,103592.1042,0.48218,50.0,35.0,15.0,WIN,-36050.0
971,BTCUSDT,2025-11-05 02:40:00+00:00,2025-11-05 02:40:00+00:00,LONG,TP,101561.8,101663.3618,0.492311,50.0,35.0,15.0,WIN,-36035.0
972,BTCUSDT,2025-11-05 10:50:00+00:00,2025-11-05 10:50:00+00:00,SHORT,TP,101442.6,101341.1574,0.49289,50.0,35.0,15.0,WIN,-36020.0
973,BTCUSDT,2025-11-05 12:40:00+00:00,2025-11-05 12:40:00+00:00,LONG,TP,102419.2,102521.6192,0.48819,50.0,35.0,15.0,WIN,-36005.0
974,BTCUSDT,2025-11-06 00:40:00+00:00,2025-11-06 00:40:00+00:00,SHORT,TP,103390.5,103287.1095,0.483603,50.0,35.0,15.0,WIN,-35990.0
975,BTCUSDT,2025-11-06 05:00:00+00:00,2025-11-09 15:50:00+00:00,LONG,TP,103987.5,104091.4875,0.480827,50.0,35.0,15.0,WIN,-35975.0
976,BTCUSDT,2025-11-10 12:20:00+00:00,2025-11-10 12:25:00+00:00,SHORT,TP,105975.7,105869.7243,0.471806,50.0,35.0,15.0,WIN,-35960.0
977,BTCUSDT,2025-11-10 13:50:00+00:00,2025-11-10 13:55:00+00:00,LONG,TP,106425.0,106531.425,0.469814,50.0,35.0,15.0,WIN,-35945.0
978,BTCUSDT,2025-11-10 14:40:00+00:00,2025-11-10 14:45:00+00:00,SHORT,TP,105568.2,105462.6318,0.473627,50.0,35.0,15.0,WIN,-35930.0
979,BTCUSDT,2025-11-11 05:55:00+00:00,2025-11-11 05:55:00+00:00,SHORT,TP,105330.3,105224.9697,0.474697,50.0,35.0,15.0,WIN,-35915.0
980,BTCUSDT,2025-11-12 02:30:00+00:00,2025-11-12 03:45:00+00:00,LONG,TP,103249.8,103353.0498,0.484262,50.0,35.0,15.0,WIN,-35900.0
981,BTCUSDT,2025-11-12 15:40:00+00:00,2025-11-12 15:40:00+00:00,SHORT,TP,102851.9,102749.0481,0.486136,50.0,35.0,15.0,WIN,-35885.0
982,BTCUSDT,2025-11-13 01:15:00+00:00,2025-11-13 03:35:00+00:00,LONG,TP,102352.0,102454.352,0.48851,50.0,35.0,15.0,WIN,-35870.0
983,BTCUSDT,2025-11-13 13:30:00+00:00,2025-11-13 13:30:00+00:00,SHORT,TP,102511.8,102409.2882,0.487749,50.0,35.0,15.0,WIN,-35855.0
984,BTCUSDT,2025-11-14 04:40:00+00:00,2025-11-14 06:30:00+00:00,SHORT,TP,96844.5,96747.6555,0.516292,50.0,35.0,15.0,WIN,-35840.0
985,BTCUSDT,2025-11-14 20:55:00+00:00,2025-11-14 20:55:00+00:00,SHORT,TP,94293.5,94199.2065,0.530259,50.0,35.0,15.0,WIN,-35825.0
986,BTCUSDT,2025-11-15 02:05:00+00:00,2025-11-15 02:15:00+00:00,LONG,TP,95476.0,95571.476,0.523692,50.0,35.0,15.0,WIN,-35810.0
987,BTCUSDT,2025-11-15 10:05:00+00:00,2025-11-15 12:00:00+00:00,SHORT,TP,95682.9,95587.2171,0.522559,50.0,35.0,15.0,WIN,-35795.0
988,BTCUSDT,2025-11-15 14:25:00+00:00,2025-11-15 14:50:00+00:00,LONG,TP,96202.3,96298.5023,0.519738,50.0,35.0,15.0,WIN,-35780.0
989,BTCUSDT,2025-11-15 20:35:00+00:00,2025-11-15 20:40:00+00:00,SHORT,TP,95612.6,95516.9874,0.522944,50.0,35.0,15.0,WIN,-35765.0
